order_id,payment_sequential,payment_type,installments,payment_value,payment_status
qRIQ6ZIztaAi,1,wallet,1,41.46,paid
XN2iJsX7glYV,1,credit_card,1,545.17,paid
bW75pF4IPEap,1,credit_card,5,469.2,paid
q4ksBTGMmtW6,1,credit_card,10,175.54,paid
iBBUYw6AW4JL,1,credit_card,2,370.1,paid
GhfCVH5aW9tJ,1,credit_card,5,49.65,paid
rHoCvovUshNv,1,credit_card,3,853.39,paid
GxznAYgPnvZy,1,wallet,1,738.65,paid
ee3rCOvLhgLu,1,wallet,1,115.06,paid
5gvlmxyTIxQj,1,credit_card,2,4.8,paid
xDS7aliJqr6M,1,credit_card,6,2467.33,paid
Cw2WyyMl0SV3,1,credit_card,2,157.78,paid
c5oHciA84aGq,1,credit_card,10,35.68,paid
KjjXhIOWeNYt,1,credit_card,3,164.83,paid
jmU4l0D5aZ6Y,1,credit_card,5,228.72,paid
0EXZabu2zrQY,1,debit_card,1,67.67,paid
9NiJvKoq68IJ,9,voucher,1,74.36,paid
LbaTIzj6jp7Z,1,credit_card,6,254.46,paid
bScRVsLgqTco,1,credit_card,2,78.95,paid
gKhRkpDvKu7S,1,credit_card,2,19.77,paid
7djtmbGZjPZp,1,credit_card,6,404.6,paid
4vPgF5fRmdaa,1,wallet,1,77.77,paid
FFL8zwq3Jvz0,1,credit_card,3,158.42,paid
3Xmr3kRDHM6U,1,credit_card,3,293.85,paid
q4eprabFgMGH,1,debit_card,1,304.64,paid
z2j008Oror3x,1,credit_card,1,420.06,paid
hgtLeAyNi11I,1,credit_card,1,337.42,paid
2Rl4ZT7CEqOO,1,wallet,1,24.75,paid
auBY3GNFNjIj,1,credit_card,1,125.84,paid
1Pb3RtrKLT9R,1,wallet,1,43.06,paid
CQNjXQJHHpCA,1,credit_card,1,363.64,paid
jsoR3EJcNRQj,1,credit_card,3,289.86,paid
hK5BIi5KqVqX,1,wallet,1,364.05,paid
PWqSlUk2bK8L,1,credit_card,1,136.74,paid
rLHLgwSmNl5U,1,credit_card,8,249.02,paid
s51FigdyjYvi,1,credit_card,6,189.59,paid
uxHpToi6CXgy,1,debit_card,1,62.47,paid
wpi0hBv6IT1l,1,credit_card,2,777.37,paid
pWVOrFtdynaY,1,credit_card,3,904.8,paid
oas51kYq8RrC,2,voucher,1,35.23,paid
x0PiR0ZVlewm,1,credit_card,8,205.11,paid
AejlRY2XiCJu,1,voucher,1,164.39,paid
itILRDwQpYhJ,1,voucher,1,38.65,paid
70M6M4Zwy29K,1,credit_card,2,334.65,paid
1jirGIEXNftP,1,credit_card,3,72.42,paid
owqWOq9nVDVC,1,credit_card,10,2031.09,paid
qBSd5eTuNZYx,1,credit_card,3,181.71,paid
rxaSkVgu4D9r,1,credit_card,5,70.36,paid
biooHwh8xiDR,1,debit_card,1,55.88,paid
jAUsmf1ofIQN,1,wallet,1,46.38,paid
ULNfhKZxcXC6,1,credit_card,4,152.06,paid
Be2lOVCb81c7,1,credit_card,2,48.78,paid
WmdW0MWBf0ZV,1,credit_card,2,318.79,paid
XeQ53P3w1nZU,2,voucher,1,1843.85,paid
6nOH4JanEdUQ,1,credit_card,6,198.56,paid
5ZRXowunjC59,1,wallet,1,209.21,paid
4j74AdNSOQOJ,1,credit_card,3,568.08,paid
GwzP9e7oK4ze,1,credit_card,6,1727.67,paid
hRzqn44bl7MO,1,credit_card,9,220.03,paid
3ttrVPQtxsJ5,2,credit_card,6,273.39,paid
Ns7dKCHU1Pz3,1,credit_card,1,225.84,paid
IbCHZkZvKxNH,1,credit_card,1,3.43,paid
GvwBjoVStBb6,1,credit_card,1,24.71,paid
P8MuxqdsD59Q,1,credit_card,6,50.23,paid
5z2nfF8c4Gbl,1,credit_card,3,373.73,paid
E6m5wwxwVqOI,1,credit_card,5,145.48,paid
6UApIjoBbKZS,1,wallet,1,549.78,paid
EPZ7xMfBU4YB,1,wallet,1,92.02,paid
cJRR5TjTUCxr,1,credit_card,2,305.13,paid
EhZHqHkmQQLR,1,credit_card,3,21.87,paid
tGpQzt85dosB,1,credit_card,1,94.88,paid
pu6xRkCiDP9v,1,credit_card,7,151.86,paid
SaogmPEmv9FA,1,credit_card,1,789.89,paid
qeAwaZJqYHuk,1,credit_card,2,428.91,paid
tZQyY8aSjbFd,1,wallet,1,134.42,paid
pz9ofG7e3Pjd,1,wallet,1,231.42,paid
ZFoUBF22L1Xa,1,credit_card,1,151.98,paid
8fbKebOs7o6f,1,credit_card,1,192.69,paid
EL6qNVE2CAb3,1,credit_card,1,546.03,paid
uRC7JkGkIWTw,1,wallet,1,589.92,paid
mFCSq1TzwVYB,1,credit_card,10,80.11,paid
o5LS7cTRpBXq,1,credit_card,10,258.86,paid
MWxXqRpbw7mp,1,credit_card,4,2110.57,paid
8mzU9xnHgav6,1,credit_card,5,243.11,paid
uyZzDtITrfpn,1,credit_card,2,484.68,paid
d6MvlodSAFoA,1,credit_card,2,255.52,paid
N9gIGqVVSusf,1,credit_card,2,6.09,paid
bIFKr7hjstvh,1,credit_card,1,38.85,paid
zcWLN1pR0oKv,1,credit_card,4,271.54,paid
JfjdlVIq3RVe,1,credit_card,1,4764.34,paid
pH75AKpbimfW,1,credit_card,5,82.13,paid
tWNmEIBIL3lG,1,wallet,1,323.53,paid
6eyvVuPMoRyt,1,credit_card,8,30.89,paid
XF7BzApaaVIx,1,credit_card,6,66.11,paid
BYVqfMMQie1N,1,wallet,1,61.02,paid
9tl16NrjEBTi,2,voucher,1,186.03,paid
FijcyuA528qA,1,credit_card,8,16.62,paid
Blf5tiEWxtP1,1,credit_card,2,69.01,paid
CWIRPvWbBaVy,1,credit_card,8,193.29,paid
QoEyWKQAob9F,1,credit_card,8,158.21,paid
TAg9tfvLmCcp,1,wallet,1,138.11,paid
TynvL8ikI7ZT,1,credit_card,4,167.2,paid
ipC0xHQoNzAe,1,credit_card,1,364.46,paid
dHVYn7jvxO6P,1,credit_card,2,108.67,paid
8FbrLiIQU9zT,1,credit_card,1,233.75,paid
joXyKHaC6Doh,1,wallet,1,51.48,paid
qITn61R25Xjd,2,voucher,1,145.48,paid
8TwruAOchcJh,1,credit_card,1,505.68,paid
FmAVmbAEkbVH,1,credit_card,2,217.83,paid
xe2TRMnchmyS,1,wallet,1,31.75,paid
HNcWbKOnyFEf,1,wallet,1,730.95,paid
8vap4cLVrajU,1,credit_card,4,79.16,paid
9PmUOpiUYsML,1,wallet,1,312.53,paid
oTWliHuk7S7L,1,credit_card,3,86.71,paid
OLkuFA70J3RZ,1,credit_card,2,53.16,paid
FCK5b2ihycP1,1,credit_card,3,159.04,paid
tKgrOCXwAltW,1,credit_card,1,296.33,paid
gVWyhneCiqhx,2,voucher,1,90.14,paid
kP7Rau860Hwj,1,wallet,1,65.52,paid
cXHt3atq1eAC,1,credit_card,2,307.18,paid
nHr0Zb3p53Dw,1,credit_card,1,126.72,paid
C29vHSQWLaOo,1,credit_card,3,311.42,paid
ANuGscGDwuLk,1,credit_card,6,769.96,paid
jqk5NA5kiDZ4,1,credit_card,4,528.78,paid
KfaHouQXKhcv,1,wallet,1,154.61,paid
y9nBAL3mRhng,1,credit_card,5,673.47,paid
pggmItOFmGjp,1,wallet,1,174.48,paid
WVDYx1ILy6g5,1,credit_card,1,72.77,paid
nT0Sbt5WdYoJ,1,credit_card,1,179.63,paid
BMz0r3b3cBE4,1,voucher,1,216.05,paid
qgWbgfWg2eLs,2,voucher,1,1843.85,paid
skvvvjRxmubm,1,credit_card,6,92.27,paid
tuf4aAxcnK20,1,credit_card,1,204.84,paid
W4xvv9ShFXoq,1,credit_card,5,615.11,paid
pF0XVGjQafsU,1,credit_card,1,155.55,paid
idWYLCTKTs97,1,credit_card,8,709.03,paid
GrNDQYYBmRyD,1,credit_card,10,428.25,paid
hQbamBdLhrOV,1,credit_card,10,75.46,paid
07rdMU84505t,1,debit_card,1,416.44,paid
D8FnAeDaa444,1,credit_card,1,270.23,paid
jqhDwcELNWEg,1,credit_card,10,30.06,paid
FPN2DHlPSXDI,2,voucher,1,173.85,paid
BNIoswknzZQ5,1,credit_card,1,463.71,paid
RrzDFmOP6IHm,1,credit_card,1,98.04,paid
1qu5tiTqvpCy,1,credit_card,10,183.39,paid
6GVkWhACTnz0,1,credit_card,5,458.56,paid
cTKqivQtacsx,1,wallet,1,131.87,paid
xL8P3PP420oT,1,credit_card,2,108.67,paid
Q6114gcbj7CL,1,credit_card,4,2114.63,paid
ugI8ZqmBGUf1,1,credit_card,10,45.81,paid
5smv3UYSR3dX,1,credit_card,2,68.34,paid
hDtdveTOH3Kl,1,credit_card,5,74.39,paid
kQNl5oOAXHpJ,1,credit_card,2,574.77,paid
YZFfFlJtiRXm,1,voucher,1,379.97,paid
pkxkwRs1WaB0,1,credit_card,6,337.0,paid
lrYmRAAbHKp0,1,credit_card,3,777.24,paid
mxAtgRieTaMQ,1,credit_card,3,683.97,paid
SaqPpK7PonWn,1,credit_card,1,155.94,paid
fLEluxVqxxBr,1,credit_card,2,263.04,paid
e3xjEQZNmtPf,1,debit_card,1,7.13,paid
JYkuqZvSsydM,1,credit_card,3,143.34,paid
d56HvOaiT1q2,1,credit_card,1,77.63,paid
mDVTsElnaQ7b,1,voucher,1,327.61,paid
REmOC9AxkdF2,1,wallet,1,787.53,paid
mgPkaLfpyVfg,1,credit_card,3,54.03,paid
Egu7Fqk7JIP2,1,credit_card,10,63.33,paid
rwHxhkpzrZVz,1,credit_card,3,318.4,paid
CrCzj6qzlFt9,1,credit_card,2,82.58,paid
qJ3okLCEvkNN,1,credit_card,9,395.04,paid
tcAZCyWbCehT,1,wallet,1,86.46,paid
T4psGhtfPMU9,1,credit_card,1,62.08,paid
FHiVp8L0Q3Fc,1,credit_card,8,124.7,paid
NLI4kEbTl0HZ,1,credit_card,10,286.88,paid
Ahrr7YVyZEpx,1,credit_card,1,2064.88,paid
RMbI1GJkK7O9,1,credit_card,2,293.85,paid
63NHuCBAIjOZ,1,wallet,1,903.04,paid
fRuAq4iMim3W,1,credit_card,2,781.74,paid
dRBlEOrWWzxA,1,credit_card,2,1127.5,paid
4D4m3F8hVy7L,1,credit_card,1,185.13,paid
SCNjvoTiDHRl,1,credit_card,4,426.25,paid
JAB33tLgGPRV,1,credit_card,4,98.06,paid
e07WuvlwtwCW,1,debit_card,1,8.95,paid
7R36s68cr0ts,1,credit_card,3,62.84,paid
TAqULZI3bz6R,1,credit_card,8,40.85,paid
jIwWL93uIsZ4,1,credit_card,4,110.08,paid
V2TdBqX49vp2,1,credit_card,8,267.99,paid
vWQssFc8IGOv,1,voucher,1,70.18,paid
yWDxRGspVlHN,1,credit_card,7,591.88,paid
6LwwJ8Kfs9JE,1,credit_card,2,97.19,paid
1R33QWYnaLM4,1,credit_card,4,23.78,paid
CBeAYJO5u0vU,1,credit_card,1,165.9,paid
1EY3jjI7al3E,1,credit_card,10,182.79,paid
T3rqyo385fGA,1,credit_card,1,129.92,paid
QW0lnOyhG09e,1,credit_card,2,348.74,paid
CHYZGwAqO0YC,1,credit_card,6,284.62,paid
E8qPczNhtGlH,1,credit_card,10,168.31,paid
iwOlspBPYpvg,1,wallet,1,194.44,paid
WnL46MW4lCPD,2,voucher,1,77.4,paid
fXs2Cwy5qtAk,1,credit_card,6,201.15,paid
KYSnUY3rLaUb,1,credit_card,4,117.23,paid
QVexPpMEdWjF,1,credit_card,8,413.29,paid
YDiFzv4MA1Au,4,voucher,1,119.89,paid
tdId0HpOb59C,1,wallet,1,122.58,paid
iow3X1Y9iRIa,1,credit_card,3,62.77,paid
miRm1BAhCHTN,1,credit_card,3,6.97,paid
W0st0AmPiczV,10,voucher,1,534.25,paid
nlawwVOCEjHL,1,credit_card,2,271.27,paid
WuyRLaq42JQb,3,voucher,1,40.4,paid
ahpOzmIJQkNE,1,wallet,1,290.16,paid
1VZIyjTsiVGI,1,wallet,1,55.55,paid
EdH1KU7DYVBo,1,credit_card,5,184.58,paid
klv8LSHs5YRj,1,credit_card,4,37.14,paid
mj6hFOXZDk92,1,wallet,1,167.55,paid
M6AfEFLVJIzv,1,credit_card,8,258.67,paid
Hvq2LitDs5L3,1,credit_card,1,80.39,paid
Aduq3cg5oJPW,1,credit_card,6,171.84,paid
kKrPbT24qnqK,1,credit_card,1,74.29,paid
CKtcDu1pQkww,1,credit_card,1,151.18,paid
mOseVv4ywe20,1,credit_card,1,181.99,paid
tqQ6lJwISgoD,1,wallet,1,472.02,paid
456NYpO4ifkl,1,credit_card,3,432.32,paid
9HgSnyCHMrnu,12,voucher,1,188.51,paid
xn6gbmnWXnIA,1,wallet,1,195.0,paid
IRApbRtkv6xl,1,credit_card,3,44.41,paid
NedJK51gIxUG,1,wallet,1,406.04,paid
4KPgMWp67ytn,1,credit_card,4,5.89,paid
gGo0eceHJNeI,1,credit_card,3,488.14,paid
03vnlfnf4KVf,1,credit_card,4,367.9,paid
OjdvkI6wnmJB,1,credit_card,1,294.58,paid
w3ieGETUr6Ci,2,voucher,1,199.69,paid
yLXtTOnODK13,1,credit_card,6,76.11,paid
610pbngdcYS7,1,wallet,1,12.68,paid
nEXiDv3vYdGO,1,credit_card,1,924.12,paid
R4VDP4zSVmSl,1,credit_card,1,166.44,paid
LpsOqnMw5D2A,2,debit_card,1,230.0,paid
jn5cZM17e1s2,1,credit_card,5,45.43,paid
sR9wjk11zqzS,1,credit_card,10,51.83,paid
TOu6GHmuhlql,1,credit_card,2,48.51,paid
GHEJC3XoK5RE,1,wallet,1,185.92,paid
noDdBKDEh9zU,1,wallet,1,132.42,paid
3kStP7iHHk29,1,credit_card,6,410.13,paid
8dVRM4f4RFLW,1,credit_card,1,712.25,paid
lTeaDgD3lSyM,1,credit_card,3,156.35,paid
DIFk5hANZbol,1,credit_card,3,43.74,paid
WLq45BfDAOAG,1,credit_card,4,144.45,paid
7lDnVZ4kKsp4,2,voucher,1,711.57,paid
PYiYVLtfcQbr,1,credit_card,1,51.29,paid
DvOzGlcewKfu,1,credit_card,3,118.54,paid
pDPYd9NITogl,1,credit_card,2,101.55,paid
nPi6KNV1dF6b,1,wallet,1,267.99,paid
pb3M0TQpl5Fj,1,credit_card,1,63.0,paid
AdoH9NhPdz4m,1,credit_card,1,33.96,paid
1Ex2tcECyV0Z,1,debit_card,1,142.17,paid
9PY2ZdX42u7K,1,wallet,1,214.48,paid
pQHgBr3mMCiq,1,credit_card,3,251.98,paid
tCa6Tshbh0OV,1,credit_card,4,253.34,paid
J9thk8sOo9R1,2,voucher,1,145.48,paid
pcaFHcJa41qq,1,credit_card,10,208.8,paid
anMZCowEKprG,1,credit_card,2,24.35,paid
UZsanarAIIMi,1,credit_card,6,87.17,paid
qjqLXIufz8Op,1,credit_card,3,37.79,paid
NtAul1GnO0HZ,1,credit_card,1,459.25,paid
MTDM4jyscqby,1,credit_card,3,38.15,paid
3pZKey1C1DAc,1,credit_card,1,72.75,paid
G0SLzMMC10Bc,1,credit_card,1,176.96,paid
ituHhdarBxiV,1,wallet,1,90.83,paid
e9wqCnF7QwrL,1,wallet,1,338.33,paid
PjVAYodDfZVT,1,wallet,1,721.74,paid
ReqySjsSP122,1,credit_card,3,209.01,paid
5znNYrp2df7F,1,credit_card,1,118.96,paid
VnRLLYZwTOM0,1,voucher,1,51.1,paid
ak2bsYV1loGt,1,credit_card,8,313.99,paid
0Qqw7MnmBdPv,1,credit_card,1,170.34,paid
ewnVLDGXlh4w,1,credit_card,2,518.59,paid
fItbAA57rE3Y,1,credit_card,6,1020.19,paid
LdQYfrO1RTbA,1,wallet,1,297.32,paid
6HmZsPUlL1Qe,1,wallet,1,585.92,paid
cSdssFyeQ9hK,1,credit_card,5,515.94,paid
PkvrAi88Zk1C,1,wallet,1,121.19,paid
J61MG8vljRlr,1,wallet,1,191.88,paid
bNVNI6LsaiFG,3,voucher,1,1166.43,paid
qMRUkwy8aCsk,1,credit_card,1,209.38,paid
8RmW7yYJygvG,1,credit_card,2,159.26,paid
P9uA737hp09N,1,wallet,1,80.2,paid
sGhfoKMV4SMh,1,credit_card,1,685.7,paid
QwIROwC21c3E,1,credit_card,1,309.35,paid
gT0v9DLRFdUr,1,wallet,1,150.03,paid
laPgqtk6mYxB,1,credit_card,1,50.08,paid
UbWQbZRrOWwh,1,credit_card,1,718.64,paid
nqnNSPzDVALj,1,credit_card,2,159.4,paid
GO2xKmYvQy8R,1,credit_card,1,198.44,paid
qdWkWequgvrL,1,credit_card,6,318.13,paid
h6TeI4olOBWd,1,credit_card,3,367.72,paid
RQA7EnCiiIn4,1,credit_card,4,819.47,paid
s9qegr9LDOQX,1,credit_card,2,175.46,paid
mtt49yvmoZj2,1,credit_card,10,280.23,paid
XXgVJXODkvs1,1,credit_card,8,211.78,paid
O9qEh7SyC7f9,1,credit_card,2,54.36,paid
yrkIZfisHzWX,1,credit_card,4,25.47,paid
xHjP7BA9WzRk,1,credit_card,1,51.09,paid
7NFzGzgY6Xjw,1,credit_card,2,90.44,paid
GOrKi61eyfCn,1,credit_card,1,108.67,paid
u0w2DigR3ZkC,1,wallet,1,41.77,paid
uFzgaAgaqZv9,1,credit_card,2,1052.36,paid
MNebMYN2iRAh,1,credit_card,3,210.91,paid
zIsoUqmz7X16,1,credit_card,6,1293.26,paid
28LOtG45hJOw,1,credit_card,1,108.74,paid
D1S5O7hbsUlT,1,credit_card,8,542.81,paid
CxjWX4FI3Uoh,1,credit_card,8,308.86,paid
wEFaDi6OrbaU,1,credit_card,10,45.81,paid
9WPBBI1Qj5Xy,1,credit_card,3,38.65,paid
R6m2ahCt5p0I,1,credit_card,1,35.8,paid
aO9vAkxNZXAX,1,credit_card,2,89.74,paid
ZiqF9YyQCma3,1,wallet,1,251.11,paid
D8CnBfBUOoMP,1,credit_card,10,146.44,paid
LgQikzq0SFHy,1,credit_card,6,59.63,paid
cvjC51X82gTK,1,credit_card,1,123.62,paid
1PUL75T9ezkp,1,credit_card,1,1.46,paid
84ByC48ZeQbb,1,wallet,1,151.98,paid
e80AvI0oCxxY,1,credit_card,1,82.31,paid
an0dAuMG1eYA,1,credit_card,4,50.62,paid
0G5yIH1w0jVW,1,credit_card,3,405.42,paid
VvRGEa6Trfbo,1,credit_card,2,73.59,paid
ly6MnKAe2ePJ,1,credit_card,7,14.43,paid
aabVcOF05oRl,1,credit_card,7,1.47,paid
OzzeXazrf8cE,1,credit_card,4,144.28,paid
loiT07seYs58,1,credit_card,3,294.3,paid
33ctRMtLYl2a,1,credit_card,4,220.81,paid
qWCuB9kmh2dk,1,credit_card,1,1012.13,paid
6y3s0lbt18j4,1,wallet,1,99.71,paid
4kDdsJ9hmbDt,2,voucher,1,762.4,paid
kk5WIvUrZDWL,1,credit_card,1,188.24,paid
m6BLTeZ5hxqt,1,credit_card,10,44.84,paid
QkYqtkyx67ly,1,credit_card,1,349.01,paid
6IP24NWsfIhl,1,wallet,1,68.54,paid
2MLAditedrs3,1,credit_card,1,235.22,paid
ddcS370A7obw,1,credit_card,4,0.76,paid
BoqFgsnz2rhY,1,credit_card,8,56.42,paid
RUvP2Cg4pcnK,1,wallet,1,59.39,paid
DkN0jeoUoSe2,1,credit_card,1,134.04,paid
E0scY1F2Av0U,1,credit_card,2,69.7,paid
yR019SAVH8ff,1,credit_card,4,69.54,paid
jAMsM3j0cPE0,1,credit_card,7,417.19,paid
oyOvjDmxEIEJ,1,credit_card,1,100.02,paid
g0q5YbGN5ZjZ,1,credit_card,3,446.51,paid
WVzYYgW1viH1,1,credit_card,2,210.55,paid
ABLPaJ456S2o,1,credit_card,5,95.14,paid
5GuLvPb3P14f,1,credit_card,2,329.34,paid
Tihl0Gow5Tqp,1,debit_card,1,47.94,paid
PeJKKvbrB2M6,1,wallet,1,211.26,paid
cnMaTa2cVAcF,1,credit_card,10,228.86,paid
ZgitldsPcN6b,1,wallet,1,52.18,paid
TQLsraeTzHaz,1,credit_card,2,340.02,paid
239lmcFle3ly,1,credit_card,2,116.71,paid
TZYVXPOpkuwI,1,credit_card,1,145.22,paid
hpf4Ehlxksv2,1,wallet,1,326.79,paid
krChAulUqH9A,1,wallet,1,170.16,paid
yyyA8EqpoBB9,1,credit_card,5,19.18,paid
j8TtvASGfJtS,1,debit_card,1,139.55,paid
nO7sWeX4bkxf,1,wallet,1,78.18,paid
XBHaDVzKBaqz,2,voucher,1,438.22,paid
BdFuynoOy6wC,1,credit_card,2,76.07,paid
tFL1CSrFvjx6,1,credit_card,1,106.3,paid
pHDN3300KGEX,1,credit_card,8,144.11,paid
MfMJjoWewxeA,1,wallet,1,191.13,paid
HeRouqg13Z7G,1,credit_card,1,25.72,paid
B9JHQCCwUiL2,2,voucher,1,163.88,paid
EBATHlmsRVOo,1,credit_card,6,245.57,paid
l9lClozE5YKF,1,credit_card,2,127.54,paid
YU9cWsucpSlw,1,credit_card,1,190.43,paid
2ZQBygQsIAOS,1,credit_card,3,257.95,paid
8sjfv5waEnsq,1,credit_card,2,609.9,paid
Lo7d3EywRV9Q,1,credit_card,2,328.17,paid
Qhnx3lFTMIPa,1,credit_card,2,286.42,paid
EZ0w8ltLjaA6,1,debit_card,1,136.68,paid
ItyemukyDLAJ,1,credit_card,10,296.64,paid
hjaEf7D1dqqS,1,credit_card,8,76.71,paid
VdDArSbDQI2v,1,wallet,1,173.66,paid
3RSArz79d2yU,1,wallet,1,125.64,paid
kaC21ATfgvhJ,1,credit_card,6,151.62,paid
59GbYyPiXDZs,1,wallet,1,547.89,paid
WW3ZkB6QMZA3,1,credit_card,8,242.72,paid
EfH9UOu75f01,1,credit_card,10,91.67,paid
X14q922KdQW3,1,credit_card,10,317.4,paid
8KlK2YIqwCZn,1,credit_card,1,874.08,paid
kSTM6h64PWMK,1,credit_card,1,258.58,paid
HiATntW2XUyW,1,credit_card,1,151.84,paid
abXc1i03M5Ho,1,credit_card,8,674.83,paid
2o3qOhOFxFk9,1,wallet,1,657.0,paid
MubLmmuMGAjH,1,credit_card,3,27.39,paid
0fHOScCLMNg0,1,credit_card,1,428.49,paid
ZxmcykZvljQv,1,debit_card,1,499.4,paid
x9QLqvU8yGUO,1,wallet,1,42.64,paid
WAVZs8Db5t6F,2,voucher,1,328.63,paid
UIzKjbl6yI58,1,credit_card,4,104.96,paid
qmGwJVHZSl26,1,credit_card,1,241.95,paid
YWI6oyUcSoi3,1,credit_card,1,136.29,paid
bs7lAsAlcOXq,1,wallet,1,417.83,paid
1ROQsJYco64Q,1,wallet,1,248.85,paid
npJipP789Cks,1,credit_card,7,339.86,paid
dW69xkU4UGvK,1,credit_card,3,228.65,paid
nJDEHMgqmj7a,1,credit_card,1,37.78,paid
bJ1682PgtZlr,1,credit_card,3,127.2,paid
XxAyrGYQTb9f,1,credit_card,8,136.42,paid
WTFNCu0WdzvK,1,credit_card,1,625.78,paid
ajfy3w22nHIv,1,credit_card,5,77.29,paid
8bIpEvwgZGpA,1,credit_card,2,128.89,paid
3AxDxMNPCMIr,1,credit_card,1,281.52,paid
76qZG0VQZeT0,1,credit_card,1,265.44,paid
aFelVSaD195f,1,credit_card,3,44.36,paid
E2F2NsXdXvTu,1,credit_card,1,217.82,paid
vtm7GecyALCq,1,credit_card,1,242.33,paid
DmWZk3E9SPMK,1,wallet,1,220.43,paid
Njx8Aza81QD3,1,credit_card,2,244.48,paid
B6TKL4adsiIN,1,wallet,1,86.0,paid
KNjaAVFfoBXU,1,credit_card,4,68.57,paid
axixB0yfElhm,1,credit_card,1,22.16,paid
leLNqU2DVucT,1,wallet,1,185.9,paid
ztrijIMZjvAx,1,credit_card,1,113.85,paid
4DPlQJRxGV5k,1,credit_card,1,198.44,paid
l7MfPB7iCFfc,1,wallet,1,111.02,paid
wYqhQ4PVwC2y,1,wallet,1,1482.24,paid
qk7azJrKRn89,1,credit_card,1,14.97,paid
01tF7DqV6Iwt,1,credit_card,8,41.36,paid
6okU4umOLld4,1,credit_card,1,187.64,paid
j3mPmtyta7Us,2,voucher,1,1843.85,paid
hwxYxPD7lnEj,1,credit_card,1,1016.06,paid
9FKw9sCLQyp1,1,credit_card,4,363.55,paid
JDmsOxTsTWLH,1,wallet,1,211.37,paid
AocquaYhS2Ro,1,credit_card,5,28.27,paid
5TjqMWv1Wg01,1,wallet,1,137.87,paid
SJUdqYDP9EVg,1,wallet,1,127.02,paid
u7Xb5LF0GlOe,1,credit_card,1,100.13,paid
vZmaV0xchlpJ,1,credit_card,5,721.74,paid
c8QXGUFoHdgy,1,credit_card,1,104.71,paid
m9xm6ZME7BPr,1,wallet,1,156.45,paid
uo7ZRopmzGRy,1,credit_card,10,571.95,paid
EzdiStfk8GWq,1,wallet,1,432.18,paid
R2oqH6qHggzM,2,voucher,1,145.48,paid
3lbngi0rMxqE,1,credit_card,4,109.78,paid
i4FBvU8Hlnlw,1,credit_card,1,217.66,paid
pwn8loufckzk,1,wallet,1,217.57,paid
NngDnhgWErds,1,wallet,1,439.5,paid
f8b2ZLkkt6WH,1,credit_card,4,374.68,paid
h1agLTFBkpMP,1,credit_card,8,82.45,paid
3JqqjRPnMA7O,1,credit_card,9,134.66,paid
oIcJOajPOInB,1,credit_card,3,276.57,paid
WdiHRsyc2kZ5,1,voucher,1,149.69,paid
56mhziq93nfe,1,credit_card,8,674.92,paid
0VCtphRn8MYv,2,voucher,1,1843.85,paid
XdqBMckl6eM0,1,wallet,1,573.51,paid
RmBBwgp5pMaB,1,credit_card,1,1025.24,paid
fr2AgcckBdjy,1,credit_card,6,830.64,paid
6Dalf2i5rjmW,2,voucher,1,210.62,paid
fDPHlGfrnLoI,1,credit_card,5,427.3,paid
mBkPT6GYPtqq,1,wallet,1,146.13,paid
1eULLJWEvsGd,1,credit_card,10,156.99,paid
4NLo0dl22SUR,1,credit_card,4,3.72,paid
jVDoEluPBL3q,1,credit_card,3,504.64,paid
fnSNQmmXzKi0,1,wallet,1,65.36,paid
GmHhxqUJfRUN,1,wallet,1,578.38,paid
vWYEh7ci32Co,1,credit_card,10,37.16,paid
1ELSCgvZzpS1,1,credit_card,6,56.09,paid
86PKcazpehKT,1,wallet,1,1424.0,paid
lG19A3us3pH1,1,credit_card,4,875.96,paid
AqbiqHaHr70A,1,credit_card,1,63.82,paid
R4rXAGTHTziT,1,credit_card,3,137.87,paid
7B34PvRWWkj9,1,wallet,1,73.5,paid
SSXFLoQTKIY8,1,wallet,1,11.41,paid
Evye8bTIM7i3,1,debit_card,1,6.2,paid
YiIwT0db0hxy,1,credit_card,4,328.62,paid
X1hdq6gD2y67,1,credit_card,1,48.5,paid
9mA3iwo4ZlVJ,1,credit_card,8,109.95,paid
L2ZqPdZzBHQw,1,credit_card,1,124.6,paid
qwyBQrFnEsLk,1,credit_card,4,355.38,paid
TUcngpAEsqTS,1,credit_card,1,1076.76,paid
iVzGiw9JgrlA,1,credit_card,1,548.08,paid
c21qIsDdWH03,1,credit_card,1,318.19,paid
nBFmtoEFvugk,1,wallet,1,309.33,paid
qaz6uRjYapXG,1,credit_card,2,149.15,paid
l8QP4DZiWCo4,1,credit_card,5,204.92,paid
QdpOkoxW6mdV,1,credit_card,10,54.86,paid
sR0zx2P4UOEQ,1,credit_card,1,303.46,paid
ZR8PN4kXYYkw,1,credit_card,3,204.96,paid
XITbZAMZLgHI,1,credit_card,1,126.36,paid
gTDEUx8FUIwd,1,credit_card,1,132.88,paid
SlNxeKSv7j3R,1,credit_card,10,110.02,paid
48FUxC3NQpZP,1,credit_card,10,199.81,paid
z2EVNef3qBLH,2,voucher,1,591.88,paid
vLx4Kn69Nw5o,1,wallet,1,187.17,paid
TYVdL24hfRt9,2,voucher,1,33.48,paid
u25P9wC2qadc,1,credit_card,1,229.27,paid
IfDQEBc2kPaV,1,credit_card,5,14.92,paid
vLVLiQAw6SZP,1,credit_card,10,91.15,paid
O34uN95RVYUc,1,credit_card,1,35.01,paid
